return_id,sale_id,Invoice,StockCode,Quantity,Price,InvoiceDate,CustomerID
463,,C490980,21890,4,2.95,2009-12-08 16:55:00,15194
464,,C490980,85048,2,6.95,2009-12-08 16:55:00,15194
465,,C490983,22073,1,3.75,2009-12-08 16:57:00,16955
466,,C490985,47502,4,9.95,2009-12-08 17:04:00,15903
467,,C490986,85066,1,12.75,2009-12-08 17:05:00,16822
468,,C490987,85103,5,6.75,2009-12-08 17:07:00,14864
469,,C490987,72739C,12,1.25,2009-12-08 17:07:00,14864
470,,C490988,21533,1,4.95,2009-12-08 17:08:00,12746
471,,C490988,21528,1,6.95,2009-12-08 17:08:00,12746
472,,C490991,21553,1,5.95,2009-12-08 17:10:00,13414
473,,C490991,21554,1,5.95,2009-12-08 17:10:00,13414
474,,C490993,21463,1,5.95,2009-12-08 17:13:00,13902
475,,C490993,37495,3,3.75,2009-12-08 17:13:00,13902
476,,C490994,85047,1,6.35,2009-12-08 17:15:00,18070
477,,C490995,20892,6,12.75,2009-12-08 17:16:00,18252
478,,C490996,22054,8,1.65,2009-12-08 17:23:00,15935
479,,C490996,35976B,12,1.25,2009-12-08 17:23:00,15935
480,,C490996,35979,6,2.95,2009-12-08 17:23:00,15935
481,,C490996,21010,12,1.25,2009-12-08 17:23:00,15935
482,,C490996,22113,4,3.45,2009-12-08 17:23:00,15935
483,,C490996,22180,2,9.95,2009-12-08 17:23:00,15935
484,,C490996,22077,12,1.65,2009-12-08 17:23:00,15935
485,,C490996,22341,12,1.65,2009-12-08 17:23:00,15935
486,,C490996,48195,2,6.75,2009-12-08 17:23:00,15935
487,,C490996,35594,24,0.42,2009-12-08 17:23:00,15935
488,,C490996,21901,24,0.65,2009-12-08 17:23:00,15935
489,,C490996,22027,12,0.42,2009-12-08 17:23:00,15935
490,,C490996,21899,24,0.65,2009-12-08 17:23:00,15935
491,,C490996,22135,12,0.42,2009-12-08 17:23:00,15935
492,,C490996,35599D,6,2.95,2009-12-08 17:23:00,15935
493,,C490996,84879,8,1.69,2009-12-08 17:23:00,15935
494,,C490996,85016,6,2.55,2009-12-08 17:23:00,15935
495,,C490996,21902,24,0.65,2009-12-08 17:23:00,15935
496,,C490996,22131,6,1.95,2009-12-08 17:23:00,15935
497,,C490996,85172,16,0.42,2009-12-08 17:23:00,15935
498,,C490996,21984,48,0.29,2009-12-08 17:23:00,15935
499,,C490996,22276,6,2.55,2009-12-08 17:23:00,15935
500,,C490997,21652,6,1.95,2009-12-08 17:24:00,14911
501,,C490997,21053,1,4.25,2009-12-08 17:24:00,14911
502,,C491000,21929,1,1.65,2009-12-08 17:27:00,13136
503,,C491001,20747,1,14.95,2009-12-08 17:30:00,17531
504,,C491002,79342B,6,6.75,2009-12-08 17:32:00,16853
505,,C491002,79323S,4,6.75,2009-12-08 17:32:00,16853
506,,C491003,21735,2,12.75,2009-12-08 17:34:00,17340
507,,C491003,21874,2,1.25,2009-12-08 17:34:00,17340
508,,C491003,21735,1,12.75,2009-12-08 17:34:00,17340
509,,C491003,51008,3,3.45,2009-12-08 17:34:00,17340
510,,C491003,82486,2,7.95,2009-12-08 17:34:00,17340
511,,C491003,21326,6,0.65,2009-12-08 17:34:00,17340
512,9392.0,C491004,21576,1,2.25,2009-12-08 17:38:00,14286
513,9416.0,C491004,21992,6,2.95,2009-12-08 17:38:00,14286
514,9372.0,C491004,21358,1,1.25,2009-12-08 17:38:00,14286
515,,C491005,79340W,1,7.95,2009-12-08 17:40:00,13112
516,,C491012,21231,2,1.25,2009-12-08 18:25:00,13733
517,,C491013,21259,1,5.95,2009-12-08 18:28:00,14911
518,,C491013,21249,6,2.95,2009-12-08 18:28:00,14911
519,15227.0,C491013,21843,1,10.95,2009-12-08 18:28:00,14911
520,,C491015,21332,1,12.75,2009-12-08 18:30:00,17612
521,,C491016,22149,6,2.1,2009-12-08 18:35:00,14907
522,,C491017,85044,1,4.95,2009-12-08 18:38:00,13643
523,,C491018,85047,2,6.35,2009-12-08 18:43:00,13107
524,,C491018,79321,1,4.95,2009-12-08 18:43:00,13107
525,,C491019,22189,2,3.95,2009-12-08 18:47:00,15137
526,,C491019,21212,24,0.55,2009-12-08 18:47:00,15137
527,,C491019,21731,12,1.65,2009-12-08 18:47:00,15137
528,,C491020,35400,4,7.95,2009-12-08 18:49:00,12747
529,,C491021,22183,1,6.75,2009-12-08 18:51:00,14911
530,,C491022,21157,6,2.1,2009-12-08 18:52:00,14817
531,,C491022,20665,6,2.95,2009-12-08 18:52:00,14817
532,,C491022,22139,3,4.95,2009-12-08 18:52:00,14817
533,,C491023,21112,168,2.55,2009-12-08 18:57:00,15971
534,,C491023,85174,64,4.25,2009-12-08 18:57:00,15971
535,,C491027,22125,48,4.95,2009-12-08 19:04:00,15181
536,,C491028,46775A,1,16.95,2009-12-08 19:06:00,13872
537,,C491029,21843,1,10.95,2009-12-08 19:07:00,15615
538,,C491030,22335,48,0.65,2009-12-08 19:07:00,14113
539,,C491029,17165D,2,1.05,2009-12-08 19:07:00,15615
540,,C491029,17165B,3,1.05,2009-12-08 19:07:00,15615
541,,C491031,37449,1,9.95,2009-12-08 19:09:00,14267
542,,C491032,21535,1,2.55,2009-12-08 19:10:00,16131
543,,C491032,21527,1,7.95,2009-12-08 19:10:00,16131
544,,C491036,21680,30,0.85,2009-12-09 09:16:00,12487
545,,C491037,22121,5,5.95,2009-12-09 09:28:00,12896
546,3261.0,C491040,82483,2,5.95,2009-12-09 09:37:00,16163
547,3230.0,C491040,21440,2,1.25,2009-12-09 09:37:00,16163
548,3229.0,C491040,22322,2,0.85,2009-12-09 09:37:00,16163
551,,C491052,21284,12,1.69,2009-12-09 10:47:00,12472
552,,C491052,21286,12,2.55,2009-12-09 10:47:00,12472
553,,C491052,85232B,2,4.95,2009-12-09 10:47:00,12472
556,,C491076,85047,3,6.35,2009-12-09 12:52:00,14173
557,20528.0,C491080,85232B,2,4.95,2009-12-09 13:07:00,14593
558,20591.0,C491080,20781,3,5.49,2009-12-09 13:07:00,14593
559,,C491084,85033G,1,0.65,2009-12-09 13:24:00,17954
560,,C491084,35001W,1,3.49,2009-12-09 13:24:00,17954
561,20695.0,C491084,85047,1,6.35,2009-12-09 13:24:00,17954
562,1734.0,C491099,22064,1,1.65,2009-12-09 14:11:00,15005
563,,C491099,21874,1,1.25,2009-12-09 14:11:00,15005
564,,C491099,37461,1,1.25,2009-12-09 14:11:00,15005
565,,C491099,22167,1,9.95,2009-12-09 14:11:00,15005
567,21295.0,C491121,21889,1,1.25,2009-12-09 15:05:00,16933
568,,C491121,72807B,1,4.25,2009-12-09 15:05:00,16933
570,12975.0,C491130,21064,2,5.95,2009-12-09 16:03:00,16395
573,5980.0,C491156,37449,2,8.5,2009-12-10 09:54:00,15523
574,,C491156,22061,3,8.5,2009-12-10 09:54:00,15523
575,,C491156,21843,2,9.95,2009-12-10 09:54:00,15523
576,,C491157,M,1,40.0,2009-12-10 10:00:00,14942
577,,C491162,85098B,1,3.75,2009-12-10 10:33:00,17861
578,,C491162,85097B,1,3.75,2009-12-10 10:33:00,17861
579,6254.0,C491166,22138,2,4.95,2009-12-10 11:00:00,12437
580,6255.0,C491166,22139,3,4.95,2009-12-10 11:00:00,12437
581,6252.0,C491166,21826,4,1.25,2009-12-10 11:00:00,12437
582,6246.0,C491166,22325,6,4.95,2009-12-10 11:00:00,12437
584,,C491168,79323P,1,6.75,2009-12-10 11:23:00,12978
585,,C491190,21278,6,2.55,2009-12-10 12:38:00,16057
586,,C491190,21755,3,5.95,2009-12-10 12:38:00,16057
587,,C491190,21754,3,5.95,2009-12-10 12:38:00,16057
588,,C491190,22120,3,9.95,2009-12-10 12:38:00,16057
589,,C491190,22083,6,2.95,2009-12-10 12:38:00,16057
590,,C491190,21902,24,0.65,2009-12-10 12:38:00,16057
591,,C491190,21901,24,0.65,2009-12-10 12:38:00,16057
592,,C491190,22091,12,1.25,2009-12-10 12:38:00,16057
593,,C491190,22348,12,0.85,2009-12-10 12:38:00,16057
594,,C491190,22072,4,3.75,2009-12-10 12:38:00,16057
595,,C491190,22180,2,9.95,2009-12-10 12:38:00,16057
596,,C491190,21155,6,2.1,2009-12-10 12:38:00,16057
597,,C491190,21843,1,10.95,2009-12-10 12:38:00,16057
598,,C491190,22094,12,1.25,2009-12-10 12:38:00,16057
599,,C491190,21535,6,2.55,2009-12-10 12:38:00,16057
600,,C491190,21537,4,4.25,2009-12-10 12:38:00,16057
601,,C491190,21533,3,4.95,2009-12-10 12:38:00,16057
602,,C491190,21844,6,2.95,2009-12-10 12:38:00,16057
603,,C491190,21531,6,2.55,2009-12-10 12:38:00,16057
604,,C491190,21527,2,7.95,2009-12-10 12:38:00,16057
605,,C491190,22193,2,8.5,2009-12-10 12:38:00,16057
606,,C491190,21164,6,2.95,2009-12-10 12:38:00,16057
607,,C491190,21172,12,1.45,2009-12-10 12:38:00,16057
608,,C491190,21165,12,1.69,2009-12-10 12:38:00,16057
609,,C491190,84836,12,1.25,2009-12-10 12:38:00,16057
610,,C491190,85053,6,2.1,2009-12-10 12:38:00,16057
611,,C491190,21539,3,4.95,2009-12-10 12:38:00,16057
613,9461.0,C491208,21735,2,12.75,2009-12-10 14:16:00,14564
614,9452.0,C491208,85033G,2,0.65,2009-12-10 14:16:00,14564
615,9463.0,C491208,22215,1,8.5,2009-12-10 14:16:00,14564
616,,C491208,22200,2,4.25,2009-12-10 14:16:00,14564
617,,C491213,85123A,1,2.95,2009-12-10 14:34:00,14043
618,,C491260,21477,1,12.75,2009-12-10 15:01:00,15916
619,,C491260,85042,2,4.95,2009-12-10 15:01:00,15916
620,,C491260,90062,1,12.75,2009-12-10 15:01:00,15916
622,23308.0,C491369,22093,36,1.06,2009-12-10 15:57:00,12979
623,,C491370,85066,1,12.75,2009-12-10 15:58:00,17239
624,,C491398,21642,24,0.85,2009-12-10 16:45:00,12933
625,,C491398,16046,24,0.85,2009-12-10 16:45:00,12933
626,,C491402,22130,6,0.85,2009-12-10 17:16:00,14507
627,,C491402,35631B,1,0.19,2009-12-10 17:16:00,14507
628,,C491402,35962,1,2.1,2009-12-10 17:16:00,14507
629,,C491402,21108,9,2.55,2009-12-10 17:16:00,14507
630,,C491402,20893,1,2.55,2009-12-10 17:16:00,14507
631,,C491402,22150,2,1.95,2009-12-10 17:16:00,14507
632,,C491402,85078,1,0.65,2009-12-10 17:16:00,14507
633,,C491404,22061,2,9.95,2009-12-10 17:34:00,14030
634,20523.0,C491409,21326,1,0.65,2009-12-10 18:48:00,14211
635,6246.0,C491410,22325,6,4.95,2009-12-10 18:50:00,12437
636,6254.0,C491410,22138,2,4.95,2009-12-10 18:50:00,12437
637,6252.0,C491410,21826,4,1.25,2009-12-10 18:50:00,12437
638,6255.0,C491410,22139,3,4.95,2009-12-10 18:50:00,12437
639,10778.0,C491411,71459,1,0.85,2009-12-10 18:58:00,15309
640,10775.0,C491411,22215,2,8.5,2009-12-10 18:58:00,15309
641,,C491412,20956,24,1.25,2009-12-10 19:05:00,16450
642,,C491413,15060B,3,3.75,2009-12-10 19:08:00,17627
643,,C491414,20717,2,1.25,2009-12-10 19:13:00,14389
644,,C491414,22355,3,0.85,2009-12-10 19:13:00,14389
645,,C491414,21100,1,1.65,2009-12-10 19:13:00,14389
646,,C491414,21977,1,0.55,2009-12-10 19:13:00,14389
647,,C491414,22356,4,0.85,2009-12-10 19:13:00,14389
648,,C491414,20718,1,1.25,2009-12-10 19:13:00,14389
649,,C491414,21929,3,1.95,2009-12-10 19:13:00,14389
650,,C491414,20716,1,1.25,2009-12-10 19:13:00,14389
651,17041.0,C491415,21843,1,10.95,2009-12-10 19:16:00,14136
652,,C491416,21730,1,4.95,2009-12-10 19:18:00,14194
653,17325.0,C491418,85048,4,6.95,2009-12-10 19:20:00,13408
654,17185.0,C491417,47559B,10,1.25,2009-12-10 19:20:00,15079
655,17189.0,C491417,22061,1,9.95,2009-12-10 19:20:00,15079
656,10397.0,C491419,72741,4,1.45,2009-12-10 19:25:00,13175
657,10385.0,C491419,22138,1,4.95,2009-12-10 19:25:00,13175
658,3961.0,C491420,21733,6,2.95,2009-12-10 19:26:00,15680
659,23839.0,C491423,90184B,1,8.95,2009-12-10 19:45:00,16798
660,,C491423,M,1,2.2,2009-12-10 19:45:00,16798
661,,C491428,D,1,9.1,2009-12-10 20:23:00,15494
662,19006.0,C491430,21232,1,1.25,2009-12-11 09:39:00,14606
663,18991.0,C491430,35400,1,8.95,2009-12-11 09:39:00,14606
664,,C491430,22187,3,4.25,2009-12-11 09:39:00,14606
665,11182.0,C491441,22138,1,4.25,2009-12-11 10:32:00,15311
666,21487.0,C491441,37449,2,8.5,2009-12-11 10:32:00,15311
667,17398.0,C491441,37448,1,1.25,2009-12-11 10:32:00,15311
668,,C491441,35004C,1,4.65,2009-12-11 10:32:00,15311
669,17399.0,C491441,37450,1,2.55,2009-12-11 10:32:00,15311
670,22214.0,C491441,71477,3,2.75,2009-12-11 10:32:00,15311
671,,C491446,47503J,7,7.95,2009-12-11 10:47:00,14191
672,,C491446,47504J,3,7.95,2009-12-11 10:47:00,14191
674,,C491455,79341,2,6.75,2009-12-11 11:20:00,17344
675,11692.0,C491458,22138,2,4.95,2009-12-11 11:28:00,15684
676,,C491459,79323P,2,6.75,2009-12-11 11:30:00,13711
677,17638.0,C491460,21533,1,4.95,2009-12-11 11:31:00,15162
678,17642.0,C491460,22072,1,3.75,2009-12-11 11:31:00,15162
679,17644.0,C491460,21527,1,7.95,2009-12-11 11:31:00,15162
680,17645.0,C491460,21843,5,10.95,2009-12-11 11:31:00,15162
681,,C491461,85042,1,4.95,2009-12-11 11:35:00,17581
682,7162.0,C491461,22180,1,9.95,2009-12-11 11:35:00,17581
683,7167.0,C491461,21527,1,7.95,2009-12-11 11:35:00,17581
684,,C491461,22202,3,3.75,2009-12-11 11:35:00,17581
685,11987.0,C491466,22109,1,3.75,2009-12-11 11:52:00,13958
686,,C491466,22180,1,9.95,2009-12-11 11:52:00,13958
687,,C491466,22066,2,1.45,2009-12-11 11:52:00,13958
688,,C491466,21202,2,1.65,2009-12-11 11:52:00,13958
689,,C491466,21206,4,1.65,2009-12-11 11:52:00,13958
690,,C491466,79321,1,4.95,2009-12-11 11:52:00,13958
691,,C491466,20663,3,2.95,2009-12-11 11:52:00,13958
692,,C491467,35400,2,8.95,2009-12-11 11:59:00,14319
693,,C491469,20679,1,5.95,2009-12-11 12:02:00,12835
694,11348.0,C491469,21232,2,1.25,2009-12-11 12:02:00,12835
695,12201.0,C491494,85066,1,12.75,2009-12-11 12:15:00,14867
696,,C491521,22204,1,3.75,2009-12-11 12:29:00,14895
697,24608.0,C491521,85069,3,16.95,2009-12-11 12:29:00,14895
698,,C491521,79340P,1,7.95,2009-12-11 12:29:00,14895
699,,C491521,79323GR,1,6.75,2009-12-11 12:29:00,14895
700,,C491533,72807C,3,4.25,2009-12-11 12:32:00,14621
701,,C491533,72802B,1,4.25,2009-12-11 12:32:00,14621
702,14778.0,C491544,22305,1,2.55,2009-12-11 12:36:00,17436
703,14777.0,C491544,22300,2,2.55,2009-12-11 12:36:00,17436
704,8942.0,C491545,22300,5,2.55,2009-12-11 12:37:00,17679
705,8938.0,C491546,21891,1,1.25,2009-12-11 12:38:00,17679
706,,C491551,21232,1,1.25,2009-12-11 12:40:00,16580
707,,C491551,84279B,1,3.75,2009-12-11 12:40:00,16580
708,7417.0,C491588,82607A,6,1.25,2009-12-11 12:59:00,17465
709,999.0,C491589,22138,2,4.95,2009-12-11 13:04:00,13599
710,,C491590,35400,1,8.95,2009-12-11 13:07:00,16917
711,2846.0,C491591,21232,3,1.25,2009-12-11 13:08:00,13819
712,2859.0,C491591,21231,3,1.25,2009-12-11 13:08:00,13819
713,2848.0,C491591,84029E,1,3.75,2009-12-11 13:08:00,13819
714,13894.0,C491592,84032A,1,2.95,2009-12-11 13:09:00,13890
715,,C491593,20879,96,2.1,2009-12-11 13:11:00,17681
716,,C491594,22055,7,1.65,2009-12-11 13:13:00,12921
717,,C491594,22061,3,9.95,2009-12-11 13:13:00,12921
718,,C491594,22061,1,9.95,2009-12-11 13:13:00,12921
719,,C491594,85220,9,1.65,2009-12-11 13:13:00,12921
720,,C491594,22063,5,2.95,2009-12-11 13:13:00,12921
721,,C491594,85218,3,1.45,2009-12-11 13:13:00,12921
722,,C491595,22138,6,4.95,2009-12-11 13:14:00,17017
723,24464.0,C491596,21844,2,2.95,2009-12-11 13:15:00,12957
724,,C491598,22277,1,2.1,2009-12-11 13:19:00,17677
725,,C491599,21843,1,10.95,2009-12-11 13:20:00,13768
726,,C491599,21537,1,4.25,2009-12-11 13:20:00,13768
727,,C491600,85180A,6,4.65,2009-12-11 13:23:00,13874
728,,C491602,22138,2,4.95,2009-12-11 13:31:00,17645
729,549.0,C491604,22073,1,3.75,2009-12-11 13:32:00,12533
730,548.0,C491604,22072,1,3.75,2009-12-11 13:32:00,12533
731,579.0,C491604,84948,3,1.65,2009-12-11 13:32:00,12533
732,581.0,C491604,84836,12,1.25,2009-12-11 13:32:00,12533
733,,C491605,84750B,1,1.95,2009-12-11 13:33:00,16094
734,,C491605,21843,1,10.95,2009-12-11 13:33:00,16094
735,,C491606,35001C,3,3.39,2009-12-11 13:36:00,16220
736,576.0,C491608,21733,1,2.95,2009-12-11 13:39:00,12533
737,,C491609,35400,1,7.95,2009-12-11 13:41:00,17083
738,20241.0,C491610,85170A,23,1.69,2009-12-11 13:42:00,14135
739,,C491611,21813,2,4.95,2009-12-11 13:45:00,16717
740,,C491614,22334,7,1.65,2009-12-11 13:55:00,15179
741,,C491614,21892,5,1.25,2009-12-11 13:55:00,15179
742,,C491614,22333,7,1.65,2009-12-11 13:55:00,15179
743,6912.0,C491614,22139,1,4.95,2009-12-11 13:55:00,15179
744,,C491614,21155,1,2.1,2009-12-11 13:55:00,15179
745,,C491616,22061,1,9.95,2009-12-11 13:57:00,14156
746,,C491615,82482,6,2.55,2009-12-11 13:57:00,18094
747,,C491615,21231,12,1.25,2009-12-11 13:57:00,18094
748,15227.0,C491619,21843,1,10.95,2009-12-11 14:08:00,14911
749,,C491618,21730,2,4.95,2009-12-11 14:08:00,14627
750,,C491618,22283,1,7.95,2009-12-11 14:08:00,14627
751,,C491618,21490,4,1.95,2009-12-11 14:08:00,14627
752,,C491618,22086,2,2.95,2009-12-11 14:08:00,14627
753,,C491618,20914,1,2.95,2009-12-11 14:08:00,14627
754,,C491620,21527,1,7.95,2009-12-11 14:09:00,13768
755,,C491620,22072,3,3.75,2009-12-11 14:09:00,13768
756,,C491620,22138,3,4.95,2009-12-11 14:09:00,13768
757,,C491620,21843,1,10.95,2009-12-11 14:09:00,13768
758,,C491621,21430,1,3.75,2009-12-11 14:10:00,14625
759,,C491623,POST,1,15.0,2009-12-11 14:20:00,16253
760,,C491626,21766,2,16.95,2009-12-11 14:31:00,16512
761,,C491632,84689,1,5.95,2009-12-11 15:14:00,17841
762,15574.0,C491632,20783,1,5.49,2009-12-11 15:14:00,17841
765,,C491650,84706B,1,8.95,2009-12-13 10:32:00,14685
766,25864.0,C491676,85136C,13,7.95,2009-12-13 12:09:00,14685
767,25849.0,C491676,21679,6,0.85,2009-12-13 12:09:00,14685
768,25863.0,C491676,21677,6,0.85,2009-12-13 12:09:00,14685
769,25847.0,C491676,21868,12,1.25,2009-12-13 12:09:00,14685
770,24103.0,C491689,21232,1,1.25,2009-12-13 13:06:00,14606
771,,C491693,72807B,1,4.25,2009-12-13 13:22:00,14514
772,26663.0,C491705,84482,6,3.75,2009-12-13 14:09:00,17802
773,26214.0,C491723,85123A,32,2.55,2009-12-13 16:17:00,14987
774,27247.0,C491727,18096C,6,2.55,2009-12-14 09:10:00,12439
775,27231.0,C491727,21166,12,1.95,2009-12-14 09:10:00,12439
776,27284.0,C491727,21231,12,1.25,2009-12-14 09:10:00,12439
777,14339.0,C491728,22139,4,4.95,2009-12-14 09:18:00,12471
778,14340.0,C491728,20914,1,2.95,2009-12-14 09:18:00,12471
779,14314.0,C491728,22301,2,2.55,2009-12-14 09:18:00,12471
780,14303.0,C491728,21232,1,1.25,2009-12-14 09:18:00,12471
781,14315.0,C491728,21527,1,7.95,2009-12-14 09:18:00,12471
782,14321.0,C491728,22198,2,1.65,2009-12-14 09:18:00,12471
783,14337.0,C491728,22200,2,4.25,2009-12-14 09:18:00,12471
785,,C491739,22220,1,9.95,2009-12-14 10:51:00,17886
786,16984.0,C491740,21527,3,6.95,2009-12-14 10:57:00,14113
787,,C491741,21536,1,2.1,2009-12-14 11:00:00,14113
788,,C491741,21528,1,6.95,2009-12-14 11:00:00,14113
789,3237.0,C491761,21735,2,12.75,2009-12-14 12:37:00,16163
790,27768.0,C491808,22073,2,3.75,2009-12-14 13:18:00,12471
792,,C491818,21752,2,14.95,2009-12-14 13:43:00,14372
793,26686.0,C491819,22360,2,2.95,2009-12-14 13:44:00,17802
794,,C491820,21547,2,2.95,2009-12-14 13:49:00,15015
795,,C491820,21549,4,2.95,2009-12-14 13:49:00,15015
796,,C491820,21548,2,2.95,2009-12-14 13:49:00,15015
797,,C491820,21545,1,2.95,2009-12-14 13:49:00,15015
798,,C491821,21730,1,4.95,2009-12-14 13:50:00,16206
799,,C491822,21743,2,2.95,2009-12-14 13:51:00,13510
800,17701.0,C491823,22111,1,4.25,2009-12-14 13:55:00,13078
801,17702.0,C491823,21463,1,4.95,2009-12-14 13:55:00,13078
802,17695.0,C491823,35004B,4,1.95,2009-12-14 13:55:00,13078
803,24652.0,C491824,21348,16,0.65,2009-12-14 13:57:00,16365
804,,C491827,21063,4,0.85,2009-12-14 14:12:00,14911
805,15197.0,C491827,20754,6,2.1,2009-12-14 14:12:00,14911
806,,C491827,21061,12,0.85,2009-12-14 14:12:00,14911
807,14238.0,C491827,79072,2,9.95,2009-12-14 14:12:00,14911
808,15205.0,C491827,22114,4,3.95,2009-12-14 14:12:00,14911
809,23082.0,C491830,35004S,1,1.95,2009-12-14 14:29:00,14062
810,11692.0,C491836,22138,2,4.95,2009-12-14 14:37:00,15684
811,16980.0,C491838,22302,7,2.55,2009-12-14 14:39:00,14113
812,16981.0,C491838,22303,12,2.55,2009-12-14 14:39:00,14113
813,9403.0,C491842,21981,24,0.29,2009-12-14 14:49:00,14286
814,9419.0,C491842,21980,24,0.29,2009-12-14 14:49:00,14286
817,,C491962,D,1,0.59,2009-12-14 16:38:00,13206
825,19216.0,C491985,21770,4,4.95,2009-12-15 09:46:00,13097
826,31375.0,C491989,POST,2,18.0,2009-12-15 10:04:00,13902
831,,C492010,48138,2,6.75,2009-12-15 11:41:00,13577
832,29075.0,C492013,21955,2,6.75,2009-12-15 11:55:00,13577
833,29073.0,C492013,POST,1,5.0,2009-12-15 11:55:00,13577
834,29074.0,C492013,22109,24,3.39,2009-12-15 11:55:00,13577
837,32496.0,C492180,21258,1,10.95,2009-12-15 15:28:00,15311
838,27707.0,C492180,37449,1,8.5,2009-12-15 15:28:00,15311
841,,C492194,35968,1,0.38,2009-12-15 15:57:00,15768
842,,C492194,21870,1,1.25,2009-12-15 15:57:00,15768
843,28787.0,C492201,84558A,25,2.95,2009-12-15 16:15:00,14062
847,32659.0,C492211,85174,64,4.25,2009-12-15 16:45:00,15971
848,28355.0,C492213,21255,1,1.65,2009-12-15 17:04:00,13089
849,28353.0,C492213,84949,8,1.65,2009-12-15 17:04:00,13089
853,31435.0,C492280,84949,1,1.65,2009-12-16 11:42:00,13495
854,3347.0,C492320,85047,1,6.35,2009-12-16 12:17:00,14894
858,14884.0,C492400,85147,2,4.95,2009-12-16 15:38:00,14540
859,12051.0,C492402,84520B,12,0.85,2009-12-16 15:39:00,12359
860,12059.0,C492402,22047,200,0.34,2009-12-16 15:39:00,12359
861,35976.0,C492422,21475,1,14.95,2009-12-16 17:45:00,17402
862,,C492447,47502,4,9.95,2009-12-17 11:23:00,15903
864,36847.0,C492496,35004S,1,6.35,2009-12-17 11:48:00,13564
866,37137.0,C492532,22111,1,4.95,2009-12-17 12:59:00,17377
867,,C492532,47585A,1,3.75,2009-12-17 12:59:00,17377
868,37131.0,C492532,21622,1,4.95,2009-12-17 12:59:00,17377
869,,C492533,20700,1,3.75,2009-12-17 13:00:00,17377
870,37240.0,C492541,22112,20,4.95,2009-12-17 13:38:00,16908
871,35042.0,C492575,37449,1,8.5,2009-12-17 14:26:00,15311
872,35043.0,C492575,21258,1,10.95,2009-12-17 14:26:00,15311
874,35185.0,C492590,85014A,2,5.95,2009-12-17 15:39:00,16987
876,,C492633,85123A,1,2.95,2009-12-17 16:14:00,12997
877,35813.0,C492636,21283,12,3.25,2009-12-17 16:24:00,15498
878,35857.0,C492636,21769,1,79.95,2009-12-17 16:24:00,15498
879,35811.0,C492636,21282,12,4.25,2009-12-17 16:24:00,15498
880,20632.0,C492648,84352,1,16.95,2009-12-17 17:39:00,15302
881,23205.0,C492649,21527,1,7.95,2009-12-17 17:41:00,16670
882,23196.0,C492649,22073,1,3.75,2009-12-17 17:41:00,16670
883,38062.0,C492651,M,1,803.25,2009-12-17 17:44:00,14911
884,,C492653,22220,1,9.95,2009-12-17 17:47:00,13834
885,,C492653,22170,2,6.75,2009-12-17 17:47:00,13834
886,,C492653,84608,2,7.95,2009-12-17 17:47:00,13834
887,,C492653,21752,1,14.95,2009-12-17 17:47:00,13834
888,,C492653,POST,1,22.0,2009-12-17 17:47:00,13834
889,15788.0,C492654,21826,1,1.25,2009-12-17 17:48:00,16717
890,15785.0,C492654,21892,7,1.25,2009-12-17 17:48:00,16717
891,15801.0,C492654,85123A,3,2.95,2009-12-17 17:48:00,16717
892,,C492655,22191,1,7.65,2009-12-17 17:50:00,15782
893,3933.0,C492656,35400,2,8.95,2009-12-17 17:51:00,17476
894,17229.0,C492657,79323LP,2,5.45,2009-12-17 17:52:00,14290
895,,C492657,79323W,1,5.45,2009-12-17 17:52:00,14290
896,17212.0,C492657,85123A,1,2.55,2009-12-17 17:52:00,14290
897,,C492657,79323P,1,5.45,2009-12-17 17:52:00,14290
898,,C492658,22191,1,8.5,2009-12-17 17:53:00,15805
899,,C492660,85099B,1,1.95,2009-12-17 17:56:00,14112
900,,C492660,22138,3,4.95,2009-12-17 17:56:00,14112
901,,C492660,21239,1,0.85,2009-12-17 17:56:00,14112
902,3154.0,C492661,22195,1,1.65,2009-12-17 17:57:00,14831
903,3148.0,C492661,21843,1,10.95,2009-12-17 17:57:00,14831
904,3137.0,C492661,21527,1,7.95,2009-12-17 17:57:00,14831
905,6384.0,C492662,21738,5,2.95,2009-12-17 17:58:00,13611
906,6400.0,C492662,22350,1,2.55,2009-12-17 17:58:00,13611
907,3356.0,C492663,85042,1,4.95,2009-12-17 18:00:00,16202
908,20900.0,C492664,20682,1,3.25,2009-12-17 18:01:00,12709
909,,C492665,71477,4,2.75,2009-12-17 18:02:00,15602
910,,C492665,85048,1,6.95,2009-12-17 18:02:00,15602
911,6130.0,C492666,21548,6,2.95,2009-12-17 18:04:00,13089
912,,C492667,84032B,1,2.95,2009-12-17 18:06:00,16168
913,,C492667,85132B,2,9.95,2009-12-17 18:06:00,16168
914,,C492667,84997C,2,3.75,2009-12-17 18:06:00,16168
915,,C492667,22193,1,8.5,2009-12-17 18:06:00,16168
916,,C492667,22192,1,8.5,2009-12-17 18:06:00,16168
917,,C492668,85047,4,6.35,2009-12-17 18:08:00,15680
